"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","3","0.0-0.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3648","0.0-1.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","11764","0.0-2.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","13519","0.0-3.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","","","","","","1759.9999999999998","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","20904","0.0-4.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","","","","","","7379","audio/shark.wav","0","","","","","","","","","","","","",""
"audio-button-response","5","25401","0.0-5.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","
","","","","","","3491","audio/turtle.wav","0","","","","","","","","","","","","",""
"preload","6","29465","0.0-6.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
""fullscreenexit"",""7"",""36387""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","""event"",""trial"",""time""
""fullscreenexit"",""7"",""36387""
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","41087","0.0-7.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
""fullscreenexit"",""7"",""36387""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","""event"",""trial"",""time""
""fullscreenexit"",""7"",""36387""
","","","","","","11621.299999713898","Welcome to the experiment. Press any key to begin and to advance the instructions.","f11","","","","","","","","","","","","",""
"learning-instructions","8","63482","0.0-8.0-0.0-0.0","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
""fullscreenexit"",""7"",""36387""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","""event"",""trial"",""time""
""fullscreenexit"",""7"",""36387""
","","","","","","15434.5","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","66952","0.0-8.0-0.0-0.1","3844","1","15","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
""fullscreenexit"",""7"",""36387""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2652""
","""event"",""trial"",""time""
""fullscreenexit"",""7"",""36387""
","","","","","","745.6999998092651","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
