"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","20","0.0-0.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","14107","0.0-1.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","23190","0.0-2.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","29432","0.0-3.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","","","","","","6240","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","31742","0.0-4.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","","","","","","2301","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","34491","0.0-5.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","","","","","","1731","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","38295","0.0-6.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","48683","0.0-7.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
""blur"",""8"",""75311""
""focus"",""8"",""75316""
""fullscreenexit"",""8"",""75323""
","""event"",""trial"",""time""
""blur"",""8"",""75311""
","""event"",""trial"",""time""
""focus"",""8"",""75316""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","""event"",""trial"",""time""
""fullscreenexit"",""8"",""75323""
","","","","","","10385.899999856949","Welcome to the experiment. Press any key to begin and to advance the instructions.","1","","","","","","","","","","","","",""
"learning-instructions","8","77340","0.0-8.0-0.0-0.0","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
""blur"",""8"",""75311""
""focus"",""8"",""75316""
""fullscreenexit"",""8"",""75323""
","""event"",""trial"",""time""
""blur"",""8"",""75311""
","""event"",""trial"",""time""
""focus"",""8"",""75316""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","""event"",""trial"",""time""
""fullscreenexit"",""8"",""75323""
","","","","","","21694.5","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","83587","0.0-8.0-0.0-0.1","5560","1","8","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
""blur"",""8"",""75311""
""focus"",""8"",""75316""
""fullscreenexit"",""8"",""75323""
","""event"",""trial"",""time""
""blur"",""8"",""75311""
","""event"",""trial"",""time""
""focus"",""8"",""75316""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""13124""
","""event"",""trial"",""time""
""fullscreenexit"",""8"",""75323""
","","","","","","3512.4000000953674","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
