"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","4","0.0-0.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5614","0.0-1.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","12398","0.0-2.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","16568","0.0-3.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","4170.666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","20598","0.0-4.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","4029","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","23848","0.0-5.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","2251","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","27278","0.0-6.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","31815","0.0-7.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","4536.700000047684","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","40790","0.0-8.0-0.0-0.0","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","2015.4000000357628","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","110947","0.0-8.0-0.0-0.1","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","67435.09999996424","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","116382","0.0-8.0-0.0-0.2","6409","2","11","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4631""
","
","","","","","","1477","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
