"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","4","0.0-0.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","8594","0.0-1.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","11155","0.0-2.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","15596","0.0-3.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","4440","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","18106","0.0-4.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","2509","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","20561","0.0-5.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","1448","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","22916","0.0-6.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","25007","0.0-7.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","2088.5","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","33552","0.0-8.0-0.0-0.0","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","1582.4000000059605","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","38890","0.0-8.0-0.0-0.1","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","2599.699999988079","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","43347","0.0-8.0-0.0-0.2","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","1006.9000000059605","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","51975","0.0-8.0-0.0-0.3","4005","1","12","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7601""
","
","","","","","","1074.7999999821186","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
