"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","3","0.0-0.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2983","0.0-1.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","37034","0.0-2.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","39918","0.0-3.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","","","","","","2898.666666666664","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","50894","0.0-4.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","","","","","","10971","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","54478","0.0-5.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","","","","","","2589","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","66507","0.0-6.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","69230","0.0-7.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","","","","","","2722.1000000089407","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","77645","0.0-8.0-0.0-0.0","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","","","","","","1457","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","81566","0.0-8.0-0.0-0.1","6289","1","11","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1995""
","
","","","","","","1176.7999999970198","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
