"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","2","0.0-0.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3658","0.0-1.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","42725","0.0-2.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","48079","0.0-3.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","5280.000000000001","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","49907","0.0-4.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","1819","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","52203","0.0-5.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","1280","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","63588","0.0-6.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","65708","0.0-7.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","2118.2000000476837","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","73787","0.0-8.0-0.0-0.0","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","1126.4000000953674","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","76851","0.0-8.0-0.0-0.1","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","340.89999985694885","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","80699","0.0-8.0-0.0-0.2","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","399.59999990463257","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","88875","0.0-8.0-0.0-0.3","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","624.4000000953674","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","12","95971","0.0-8.0-0.0-0.4","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","2339.600000143051","<p> You can give them the equipment by pressing 1 and choose not to give it to them by pressing 0. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/approach.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/avoid.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""0."" </div></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","13","104907","0.0-8.0-0.0-0.5","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","1546.3000001907349","<p> If you give them a piece of equipment they like, they will be happy! </p><p> But if you give them a piece of equipment they do not like, they will be sad. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","14","116811","0.0-8.0-0.0-0.6","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","1380.2999999523163","<p> You will earn points based on how you make kids feel. </p><p> If you make them happy, you will WIN anywhere from 1 - 9 points, </p><p> but if you make them sad, you will LOSE anywhere from 1 - 9 points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","15","127114","0.0-8.0-0.0-0.7","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","743.9000000953674","<p> You will see how many points you won or lost in the center of the screen. </p><p> Here is what you would see if you won 6 points: </p><p style=""color:green;font-size:50px;font-weight:bolder"">6</p><p style=""color:green"">The text is GREEN because you WON points.</p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","16","133082","0.0-8.0-0.0-0.8","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","452","<p> And here is what you would see if you lost 4 points: </p><p style=""color:red;font-size:50px;font-weight:bolder"">-4</p><p style=""color:red"">The text is RED because you LOST points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","17","149258","0.0-8.0-0.0-0.9","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","1468.9000000953674","<p> Some of the equipment will make the kids VERY happy or sad. </p><p> These pieces of equipment will make you win or lose LOTS of points. </p><p> Other pieces of equipment will only make the kids a little happy or sad. </p><p> These pieces of equipment will make you win or lose small amounts of points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","18","160714","0.0-8.0-0.0-0.10","6295","2","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
""blur"",""8"",""70731""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""blur"",""8"",""70731""
","""event"",""trial"",""time""
""focus"",""8"",""70807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2656""
","
","","","","","","823.2999999523163","<p> If you choose not to give them the equipment, you will not win or lose any points. </p><p>  However, in the center of the screen, you will see the number of points you WOULD HAVE won or lost if you had given them the equipment. </p>","","0","instructions","","","","","","","","","","",""
