"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","16","0.0-0.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4167","0.0-1.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","11345","0.0-2.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","13811","0.0-3.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","","","","","","2458.666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","18908","0.0-4.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","","","","","","5091","audio/shark.wav","0","","","","","","","","","","","","",""
"audio-button-response","5","21192","0.0-5.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","","","","","","1261","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","24952","0.0-6.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","26763","0.0-7.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","","","","","","1808","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","35029","0.0-8.0-0.0-0.0","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","","","","","","1303.4000000953674","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","37977","0.0-8.0-0.0-0.1","5878","1","14","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3217""
","
","","","","","","160.90000009536743","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
