"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","15","0.0-0.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2561","0.0-1.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","5036","0.0-2.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","8839","0.0-3.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","","","","","","3799.9999999999995","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","11331","0.0-4.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","","","","","","2491","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","13562","0.0-5.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","","","","","","1219","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","16003","0.0-6.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","18407","0.0-7.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","","","","","","2402.800000000745","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","26625","0.0-8.0-0.0-0.0","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","","","","","","1257.0999999996275","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","31209","0.0-8.0-0.0-0.1","3820","2","12","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1575""
","
","","","","","","1851.7000000001863","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
