"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","5","0.0-0.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3260","0.0-1.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","9268","0.0-2.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","17106","0.0-3.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","7840","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","21391","0.0-4.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","4291","audio/shark.wav","0","","","","","","","","","","","","",""
"audio-button-response","5","24543","0.0-5.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","2139","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","28121","0.0-6.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","31225","0.0-7.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","3103.399999976158","Welcome to the experiment. Press any key to begin and to advance the instructions.","j","","","","","","","","","","","","",""
"learning-instructions","8","39200","0.0-8.0-0.0-0.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1019.1000000238419","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","43287","0.0-8.0-0.0-0.1","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1346.7999999523163","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","47295","0.0-8.0-0.0-0.2","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","554.7999999523163","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","55273","0.0-8.0-0.0-0.3","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","412.9000000357628","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","12","61896","0.0-8.0-0.0-0.4","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1866.2000000476837","<p> You can give them the equipment by pressing 1 and choose not to give it to them by pressing 0. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/approach.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/avoid.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""0."" </div></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","13","69914","0.0-8.0-0.0-0.5","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","633.6999999880791","<p> If you give them a piece of equipment they like, they will be happy! </p><p> But if you give them a piece of equipment they do not like, they will be sad. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","14","80839","0.0-8.0-0.0-0.6","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","399","<p> You will earn points based on how you make kids feel. </p><p> If you make them happy, you will WIN anywhere from 1 - 9 points, </p><p> but if you make them sad, you will LOSE anywhere from 1 - 9 points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","15","90808","0.0-8.0-0.0-0.7","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","407.5","<p> You will see how many points you won or lost in the center of the screen. </p><p> Here is what you would see if you won 6 points: </p><p style=""color:green;font-size:50px;font-weight:bolder"">6</p><p style=""color:green"">The text is GREEN because you WON points.</p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","16","96768","0.0-8.0-0.0-0.8","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","457.5999999642372","<p> And here is what you would see if you lost 4 points: </p><p style=""color:red;font-size:50px;font-weight:bolder"">-4</p><p style=""color:red"">The text is RED because you LOST points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","17","111900","0.0-8.0-0.0-0.9","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","409.80000001192093","<p> Some of the equipment will make the kids VERY happy or sad. </p><p> These pieces of equipment will make you win or lose LOTS of points. </p><p> Other pieces of equipment will only make the kids a little happy or sad. </p><p> These pieces of equipment will make you win or lose small amounts of points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","18","123132","0.0-8.0-0.0-0.10","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","601.7000000476837","<p> If you choose not to give them the equipment, you will not win or lose any points. </p><p>  However, in the center of the screen, you will see the number of points you WOULD HAVE won or lost if you had given them the equipment. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","19","146200","0.0-8.0-0.0-0.11","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1530","<p> Here is what you might see if you did not give the equipment to the kids but it would have made them happy: </p><p style=""color:grey; font-size:50px; display: inline-block; border-spacing: 15px; border-width:3px; border-style:solid; border-color:red"">  &nbsp; 7 &nbsp; </p><p> Remember, in this case, you would not win or lose ANY points because you did not give them the equipment.  </p><p style=""color:grey"">The text is GREY because you earned ZERO points. </p><p style=""color:red"">However, choosing to give the kids the equipment would have made you win points. The box around the text is RED because you chose the worse option. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","20","167929","0.0-8.0-0.0-0.12","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","638.5","<p> Here is what you might see if you did not give the equipment to the kids but it would have made them sad: </p><p style=""color:grey;font-size:50px; display: inline-block; border-spacing: 15px; border-width:3px; border-style:solid; border-color:green"">  &nbsp; -8 &nbsp; </p><p> Remember, in this case, you would not win or lose ANY points because you did not give them the equipment.  </p><p style=""color:grey"">The text is GREY because you earned ZERO points. </p><p  style=""color:green""> Choosing to give the kids the equipment would have made you lose points. The box around the text is GREEN because you chose the better option.</p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","21","178628","0.0-8.0-0.0-0.13","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1297.5","<p> You will have 3 seconds to make each choice. Try to respond before time runs out! </p><p> You will lose 5 points each time you do not make a response. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","22","196788","0.0-8.0-0.0-0.14","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","12747.199999988079","<p> This is just a practice round, but in the real game, your bonus payment will depend on your total number of points.","","0","instructions","","","","","","","","","","",""
"learning-instructions","23","203411","0.0-8.0-0.0-0.15","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","850","<p> Remember, you can give them the equipment by pressing 1 and choose not to give it to them by pressing 0. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/approach.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/avoid.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""0."" </div></div>","","0","instructions","","","","","","","","","","",""
"html-button-response","24","204725","0.0-8.0-1.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1193","<p> Ready to practice? </p>","0","","","","","","","","","","","","",""
"html-keyboard-response","25","205363","0.0-8.0-2.0-0.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","",""
"aa-learning-trial","26","208380","0.0-8.0-2.0-1.0","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1136.0999999642372","images/racket2.png","","","learning","-5","-5","1","1","practice","practice","practice","-1","","",""
"html-keyboard-response","27","208893","0.0-8.0-2.0-0.1","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","",""
"aa-learning-trial","28","211908","0.0-8.0-2.0-1.1","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","742.1000000238419","images/ball4.png","","","learning","-5","-5","1","1","practice","practice","practice","-1","","",""
"html-keyboard-response","29","212411","0.0-8.0-2.0-0.2","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","",""
"aa-learning-trial","30","215433","0.0-8.0-2.0-1.2","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","1103.0999999642372","images/racket1.png","","","learning","5","0","0","0","practice","practice","practice","-1","","",""
"html-keyboard-response","31","215935","0.0-8.0-2.0-0.3","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","",""
"aa-learning-trial","32","218950","0.0-8.0-2.0-1.3","5565","1","19","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2282""
","
","","","","","","760","images/racket4.png","","","learning","-7","-7","1","1","practice","practice","practice","-1","","",""
