"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","19","0.0-0.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2861","0.0-1.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","3091","0.0-2.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","13985","0.0-3.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","10890.666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","16085","0.0-4.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","2091","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","18462","0.0-5.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","1376","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","20168","0.0-6.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","21855","0.0-7.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","1684.0999999046326","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","36303","0.0-8.0-0.0-0.0","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","7495.100000023842","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","44363","0.0-8.0-0.0-0.1","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","5336.899999976158","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","48818","0.0-8.0-0.0-0.2","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","1002.6000000238419","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","60494","0.0-8.0-0.0-0.3","3871","1","17","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1874""
","
","","","","","","4134.600000023842","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
