"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","4","0.0-0.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2319","0.0-1.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","7331","0.0-2.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","8683","0.0-3.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","1349.333333333334","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","11128","0.0-4.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","2440","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","13615","0.0-5.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","1480","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","17457","0.0-6.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","18522","0.0-7.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","1064.3999999761581","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","26671","0.0-8.0-0.0-0.0","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","1192","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","30143","0.0-8.0-0.0-0.1","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","734.1999999880791","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","34047","0.0-8.0-0.0-0.2","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","448.19999998807907","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","42007","0.0-8.0-0.0-0.3","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","408.5","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","12","47471","0.0-8.0-0.0-0.4","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","711.6999999880791","<p> You can give them the equipment by pressing 1 and choose not to give it to them by pressing 0. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/approach.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/avoid.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""0."" </div></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","13","55263","0.0-8.0-0.0-0.5","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","404.10000002384186","<p> If you give them a piece of equipment they like, they will be happy! </p><p> But if you give them a piece of equipment they do not like, they will be sad. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","14","66183","0.0-8.0-0.0-0.6","6280","1","14","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1322""
","
","","","","","","414.19999998807907","<p> You will earn points based on how you make kids feel. </p><p> If you make them happy, you will WIN anywhere from 1 - 9 points, </p><p> but if you make them sad, you will LOSE anywhere from 1 - 9 points. </p>","","0","instructions","","","","","","","","","","",""
