"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","6","0.0-0.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4448","0.0-1.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","16554","0.0-2.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","22655","0.0-3.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","6079.999999999998","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","24655","0.0-4.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","1995","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","27264","0.0-5.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","1600","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","31715","0.0-6.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","44891","0.0-7.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","13174.70000000298","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","53259","0.0-8.0-0.0-0.0","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","1411.6000000014901","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","56808","0.0-8.0-0.0-0.1","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","820.7999999970198","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","60768","0.0-8.0-0.0-0.2","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","511","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","69157","0.0-8.0-0.0-0.3","4497","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3458""
","
","","","","","","842.5999999940395","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
