"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","8","0.0-0.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3457","0.0-1.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","16213","0.0-2.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","26121","0.0-3.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","9909.333333333332","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","29557","0.0-4.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","3432","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","32070","0.0-5.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","1501","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","36037","0.0-6.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","39127","0.0-7.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","3088.2000000001863","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","47758","0.0-8.0-0.0-0.0","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","1673.8999999999069","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","51606","0.0-8.0-0.0-0.1","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","1105.2999999998137","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","56478","0.0-8.0-0.0-0.2","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","1408.1999999997206","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","64846","0.0-8.0-0.0-0.3","5938","1","16","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2464""
","
","","","","","","815.7999999998137","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
