"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","3","0.0-0.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3139","0.0-1.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","7388","0.0-2.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","14422","0.0-3.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","","","","","","7034.666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","16115","0.0-4.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","","","","","","1691","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","18507","0.0-5.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","","","","","","1387","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","21532","0.0-6.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","24036","0.0-7.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","","","","","","2503.7999999970198","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","33511","0.0-8.0-0.0-0.0","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","","","","","","2519.5999999940395","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","36775","0.0-8.0-0.0-0.1","3851","1","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2141""
","
","","","","","","535.2999999970198","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
