"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","4","0.0-0.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2767","0.0-1.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","10472","0.0-2.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","12798","0.0-3.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","","","","","","2319.9999999999995","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","14512","0.0-4.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","","","","","","1720","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","16958","0.0-5.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","","","","","","1440","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","20335","0.0-6.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","22296","0.0-7.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","","","","","","1960.1000000014901","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","29988","0.0-8.0-0.0-0.0","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","","","","","","736.1999999992549","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","33859","0.0-8.0-0.0-0.1","6489","1","22","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1778""
","
","","","","","","1146","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
