"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","6","0.0-0.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3030","0.0-1.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","16486","0.0-2.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","18345","0.0-3.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1858.6666666666663","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","20171","0.0-4.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1821","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","22679","0.0-5.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1501","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","28240","0.0-6.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","30905","0.0-7.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","2663.9000000059605","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","38831","0.0-8.0-0.0-0.0","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","964.5999999940395","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","42445","0.0-8.0-0.0-0.1","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","879","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","46260","0.0-8.0-0.0-0.2","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","344.59999999403954","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","11","54164","0.0-8.0-0.0-0.3","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","338","<p> The kids only like some of the equipment.  </p><p> On each turn, you will see a piece of sports equipment.   </p><p> You need to decide whether to give it to the kids or not.  </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","12","62267","0.0-8.0-0.0-0.4","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","3340.899999976158","<p> You can give them the equipment by pressing 1 and choose not to give it to them by pressing 0. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/approach.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/avoid.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""0."" </div></div>","","0","instructions","","","","","","","","","","",""
"learning-instructions","13","71122","0.0-8.0-0.0-0.5","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1466.199999988079","<p> If you give them a piece of equipment they like, they will be happy! </p><p> But if you give them a piece of equipment they do not like, they will be sad. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","14","82435","0.0-8.0-0.0-0.6","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","799.5","<p> You will earn points based on how you make kids feel. </p><p> If you make them happy, you will WIN anywhere from 1 - 9 points, </p><p> but if you make them sad, you will LOSE anywhere from 1 - 9 points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","15","94106","0.0-8.0-0.0-0.7","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","2099.9000000059605","<p> You will see how many points you won or lost in the center of the screen. </p><p> Here is what you would see if you won 6 points: </p><p style=""color:green;font-size:50px;font-weight:bolder"">6</p><p style=""color:green"">The text is GREEN because you WON points.</p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","16","100917","0.0-8.0-0.0-0.8","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1311","<p> And here is what you would see if you lost 4 points: </p><p style=""color:red;font-size:50px;font-weight:bolder"">-4</p><p style=""color:red"">The text is RED because you LOST points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","17","116950","0.0-8.0-0.0-0.9","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1314.0999999940395","<p> Some of the equipment will make the kids VERY happy or sad. </p><p> These pieces of equipment will make you win or lose LOTS of points. </p><p> Other pieces of equipment will only make the kids a little happy or sad. </p><p> These pieces of equipment will make you win or lose small amounts of points. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","18","128239","0.0-8.0-0.0-0.10","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","662.7999999821186","<p> If you choose not to give them the equipment, you will not win or lose any points. </p><p>  However, in the center of the screen, you will see the number of points you WOULD HAVE won or lost if you had given them the equipment. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","19","151271","0.0-8.0-0.0-0.11","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1505","<p> Here is what you might see if you did not give the equipment to the kids but it would have made them happy: </p><p style=""color:grey; font-size:50px; display: inline-block; border-spacing: 15px; border-width:3px; border-style:solid; border-color:red"">  &nbsp; 7 &nbsp; </p><p> Remember, in this case, you would not win or lose ANY points because you did not give them the equipment.  </p><p style=""color:grey"">The text is GREY because you earned ZERO points. </p><p style=""color:red"">However, choosing to give the kids the equipment would have made you win points. The box around the text is RED because you chose the worse option. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","20","173075","0.0-8.0-0.0-0.12","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","728.6999999880791","<p> Here is what you might see if you did not give the equipment to the kids but it would have made them sad: </p><p style=""color:grey;font-size:50px; display: inline-block; border-spacing: 15px; border-width:3px; border-style:solid; border-color:green"">  &nbsp; -8 &nbsp; </p><p> Remember, in this case, you would not win or lose ANY points because you did not give them the equipment.  </p><p style=""color:grey"">The text is GREY because you earned ZERO points. </p><p  style=""color:green""> Choosing to give the kids the equipment would have made you lose points. The box around the text is GREEN because you chose the better option.</p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","21","182865","0.0-8.0-0.0-0.13","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","718.1999999880791","<p> You will have 3 seconds to make each choice. Try to respond before time runs out! </p><p> You will lose 5 points each time you do not make a response. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","22","189503","0.0-8.0-0.0-0.14","4500","2","15","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2058""
","
","","","","","","1227.5999999940395","<p> This is just a practice round, but in the real game, your bonus payment will depend on your total number of points.","","0","instructions","","","","","","","","","","",""
