"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","3","0.0-0.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4165","0.0-1.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","9461","0.0-2.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","13728","0.0-3.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","","","","","","4266.666666666667","audio/beep_loop.wav"," ","","","","","","","","","","","","",""
"audio-button-response","4","15341","0.0-4.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","","","","","","1611","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","17791","0.0-5.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","","","","","","1440","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","21614","0.0-6.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","25137","0.0-7.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
""blur"",""8"",""31169""
""focus"",""8"",""34339""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
""blur"",""8"",""31169""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
""focus"",""8"",""34339""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","","","","","","3522.1000000089407","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","35957","0.0-8.0-0.0-0.0","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
""blur"",""8"",""31169""
""focus"",""8"",""34339""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
""blur"",""8"",""31169""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
""focus"",""8"",""34339""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","","","","","","3862.4000000059605","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","39657","0.0-8.0-0.0-0.1","5977","2","18","Male","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
""blur"",""2"",""8529""
""focus"",""3"",""13194""
""blur"",""8"",""31169""
""focus"",""8"",""34339""
","""event"",""trial"",""time""
""blur"",""2"",""8529""
""blur"",""8"",""31169""
","""event"",""trial"",""time""
""focus"",""3"",""13194""
""focus"",""8"",""34339""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3168""
","
","","","","","","971.5","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
