"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_condition","age","gender","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","approach_reward","points","key_press","option_selected","stim_cat","task_block","block_condition","block_number","correct","cat_type","mean_cat_reward"
"pavlovia","0","5","0.0-0.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4261","0.0-1.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","true","","","","","","","","","","","","","","","","","","","",""
"preload","2","17179","0.0-2.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","19765","0.0-3.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","2580.31746031746","audio/beep_loop.wav","audiovolumedown","","","","","","","","","","","","",""
"audio-button-response","4","22181","0.0-4.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","2421","audio/shark.wav","4","","","","","","","","","","","","",""
"audio-button-response","5","24806","0.0-5.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","1602","audio/turtle.wav","1","","","","","","","","","","","","",""
"preload","6","32431","0.0-6.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","35080","0.0-7.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","2648.0999999940395","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","",""
"learning-instructions","8","43561","0.0-8.0-0.0-0.0","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","1521.4000000059605","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","9","47319","0.0-8.0-0.0-0.1","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","1010","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","",""
"learning-instructions","10","51820","0.0-8.0-0.0-0.2","6292","1","21","Female","approach_avoid_spark_v1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3293""
","
","","","","","","1031.5","<p> Your goal in this round is to give out sports equipment to kids. </p></div>","","0","instructions","","","","","","","","","","",""
