"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3392","0.0-1.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","19153","0.0-2.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","21618","0.0-3.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","","","","","","2467.120181405896","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","24350","0.0-4.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","","","","","","2728","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","26623","0.0-5.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","","","","","","1271","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","34518","0.0-6.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","38325","0.0-7.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","","","","","","3805.800000000745","Welcome to the experiment. Press any key to begin and to advance the instructions.","1","","","","","","","","","","","","","","","",""
"learning-instructions","8","47516","0.0-8.0-0.0-0.0","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","","","","","","1440.9000000003725","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","51836","0.0-8.0-0.0-0.1","1858","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2447""
","
","","","","","","1314.7000000011176","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
