"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","10","0.0-0.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","8079","0.0-1.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","24795","0.0-2.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","28375","0.0-3.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","3578.666666666667","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","31019","0.0-4.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","2651","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","34015","0.0-5.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","1989","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","40665","0.0-6.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","43754","0.0-7.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","3088","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","54078","0.0-8.0-0.0-0.0","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","2569","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","59321","0.0-8.0-0.0-0.1","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","2221","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","68687","0.0-8.0-0.0-0.2","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","1617","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","77966","0.0-8.0-0.0-0.3","1615","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7327""
","
","","","","","","778","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
