"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","2","0.0-0.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3268","0.0-1.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","5714","0.0-2.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","7202","0.0-3.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","","","","","","1486.0770975056691","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","9609","0.0-4.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","","","","","","2406","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","11914","0.0-5.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","","","","","","1300","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","15503","0.0-6.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","17280","0.0-7.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","","","","","","1776.2999999523163","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","26040","0.0-8.0-0.0-0.0","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","","","","","","1010.2999999523163","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","30854","0.0-8.0-0.0-0.1","1869","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2314""
","
","","","","","","1813","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
