"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","3","0.0-0.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3430","0.0-1.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","53981","0.0-2.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","57797","0.0-3.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","3668.752834467121","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","61836","0.0-4.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","4040","audio/shark.wav","0","","","","","","","","","","","","","","","",""
"audio-button-response","5","63885","0.0-5.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1051","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","94408","0.0-6.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","96886","0.0-7.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","2476.300000011921","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","105995","0.0-8.0-0.0-0.0","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1327","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","111598","0.0-8.0-0.0-0.1","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","2596.899999976158","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","120460","0.0-8.0-0.0-0.2","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1117.5999999642372","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","129765","0.0-8.0-0.0-0.3","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","822.5","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","144098","0.0-8.0-0.0-0.4","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1054.2999999523163","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","150244","0.0-8.0-0.0-0.5","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","768.8000000119209","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","157315","0.0-8.0-0.0-0.6","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1483.300000011921","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","164344","0.0-8.0-0.0-0.7","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","593.2999999523163","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","170899","0.0-8.0-0.0-0.8","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","507.5","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","179099","0.0-8.0-0.0-0.9","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1548.800000011921","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","18","187819","0.0-8.0-0.0-0.10","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1492.4000000357628","<p> Similarly, even if you choose the <i>wrong</i> park for the equipment, the kids may still be happy sometimes.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","19","193867","0.0-8.0-0.0-0.11","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","984.3000000119209","<p> For example, the best park for this soccer ball is this one.<div style='float: center;'><img src='images/i1.png' width = '500' height = '268'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","20","199693","0.0-8.0-0.0-0.12","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","543.3000000119209","<p> Let's see what happens if you choose this park for the soccer ball five times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","21","203802","0.0-8.0-0.0-0.13","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1939.4000000357628","<p> The kids are happy.<div style='float: left;'><img src='images/i2.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","22","206525","0.0-8.0-0.0-0.14","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","559.9000000357628","<p> The kids are happy.<div style='float: left;'><img src='images/i3.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","23","209261","0.0-8.0-0.0-0.15","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","573.3000000119209","<p> The kids are happy.<div style='float: left;'><img src='images/i4.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","24","211958","0.0-8.0-0.0-0.16","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","473.10000002384186","<p> The kids are sad.<div style='float: left;'><img src='images/i5.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","25","215159","0.0-8.0-0.0-0.17","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1007.7999999523163","<p> The kids are happy.<div style='float: left;'><img src='images/i6.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","223149","0.0-8.0-0.0-0.18","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","725.6999999880791","<p> As you can see, selecting that park for the soccer ball made the kids happy most of the time, but not all the time.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","230776","0.0-8.0-0.0-0.19","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","1625","<p> Now let's see what happens if you choose a DIFFERENT park for the soccer ball 5 times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","233407","0.0-8.0-0.0-0.20","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","424.5","<p> The kids are sad.<div style='float: left;'><img src='images/i7.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","29","236217","0.0-8.0-0.0-0.21","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","604.1999999880791","<p> The kids are sad.<div style='float: left;'><img src='images/i8.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","30","238658","0.0-8.0-0.0-0.22","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","277","<p> The kids are happy.<div style='float: left;'><img src='images/i9.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","31","241773","0.0-8.0-0.0-0.23","1599","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2491""
","
","","","","","","912.8999999761581","<p> The kids are sad.<div style='float: left;'><img src='images/i10.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
