"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","3","0.0-0.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4316","0.0-1.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","25566","0.0-2.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","29221","0.0-3.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","3647.9999999999995","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","35011","0.0-4.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","5792","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","37447","0.0-5.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","1421","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","53574","0.0-6.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","67818","0.0-7.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","14238.5","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","77012","0.0-8.0-0.0-0.0","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","1456.8000001907349","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","80494","0.0-8.0-0.0-0.1","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","478.80000019073486","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","88623","0.0-8.0-0.0-0.2","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","377.6000003814697","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","97491","0.0-8.0-0.0-0.3","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","387.80000019073486","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","112231","0.0-8.0-0.0-0.4","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","1457.1999998092651","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","119641","0.0-8.0-0.0-0.5","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","2028.1000003814697","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","125593","0.0-8.0-0.0-0.6","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","358.69999980926514","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","132388","0.0-8.0-0.0-0.7","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","354.5999994277954","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","138887","0.0-8.0-0.0-0.8","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","453.19999980926514","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","145890","0.0-8.0-0.0-0.9","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","356.8999996185303","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","18","153531","0.0-8.0-0.0-0.10","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","397.0999994277954","<p> Similarly, even if you choose the <i>wrong</i> park for the equipment, the kids may still be happy sometimes.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","19","159846","0.0-8.0-0.0-0.11","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","1261","<p> For example, the best park for this soccer ball is this one.<div style='float: center;'><img src='images/i1.png' width = '500' height = '268'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","20","167129","0.0-8.0-0.0-0.12","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","1995","<p> Let's see what happens if you choose this park for the soccer ball five times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","21","170019","0.0-8.0-0.0-0.13","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","714.0999994277954","<p> The kids are happy.<div style='float: left;'><img src='images/i2.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","22","172694","0.0-8.0-0.0-0.14","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","509","<p> The kids are happy.<div style='float: left;'><img src='images/i3.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","23","175236","0.0-8.0-0.0-0.15","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","370.9000005722046","<p> The kids are happy.<div style='float: left;'><img src='images/i4.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","24","177836","0.0-8.0-0.0-0.16","1863","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3356""
","
","","","","","","371.5","<p> The kids are sad.<div style='float: left;'><img src='images/i5.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
