"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3690","0.0-1.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","5592","0.0-2.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","8595","0.0-3.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","","","","","","3006.984126984127","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","10675","0.0-4.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","","","","","","2078","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","12941","0.0-5.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","","","","","","1260","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","15673","0.0-6.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","19597","0.0-7.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","","","","","","3921.899999999965","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","29513","0.0-8.0-0.0-0.0","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","","","","","","2161.2000000000116","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","34565","0.0-8.0-0.0-0.1","1837","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2733""
","
","","","","","","2046.5","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
