"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","7","0.0-0.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4062","0.0-1.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","10158","0.0-2.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","13546","0.0-3.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","3381.333333333333","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","16264","0.0-4.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","2709","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","18881","0.0-5.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","1611","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","26822","0.0-6.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","28801","0.0-7.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","1974.699999999255","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","38046","0.0-8.0-0.0-0.0","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","1483.5999999996275","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","41967","0.0-8.0-0.0-0.1","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","915.8000000007451","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","50778","0.0-8.0-0.0-0.2","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","1076.800000000745","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","60084","0.0-8.0-0.0-0.3","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","814.8000000007451","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","75191","0.0-8.0-0.0-0.4","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","1818.0999999996275","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","82105","0.0-8.0-0.0-0.5","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","1532.9000000003725","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","88714","0.0-8.0-0.0-0.6","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","1028.800000000745","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","95984","0.0-8.0-0.0-0.7","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","842.9000000003725","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","102680","0.0-8.0-0.0-0.8","1595","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3089""
","
","","","","","","636","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
