"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","7","0.0-0.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4839","0.0-1.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","18592","0.0-2.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","21770","0.0-3.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","3167.999999999999","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","25044","0.0-4.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","3269","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","29261","0.0-5.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","3200","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","61574","0.0-6.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","66379","0.0-7.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","4803.899999976158","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","81122","0.0-8.0-0.0-0.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","6530.400000095367","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","88194","0.0-8.0-0.0-0.1","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","4062.100000023842","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","96873","0.0-8.0-0.0-0.2","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","930.9000000953674","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","106129","0.0-8.0-0.0-0.3","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","776.8999999761581","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","130493","0.0-8.0-0.0-0.4","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","11081.599999904633","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","139721","0.0-8.0-0.0-0.5","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","3840.100000023842","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","146740","0.0-8.0-0.0-0.6","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","1419","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","154334","0.0-8.0-0.0-0.7","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","1163.3000000715256","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","161881","0.0-8.0-0.0-0.8","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","1480.1000000238419","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","170575","0.0-8.0-0.0-0.9","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","2053.5","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","18","183006","0.0-8.0-0.0-0.10","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","5194.200000047684","<p> Similarly, even if you choose the <i>wrong</i> park for the equipment, the kids may still be happy sometimes.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","19","190910","0.0-8.0-0.0-0.11","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","2848.100000023842","<p> For example, the best park for this soccer ball is this one.<div style='float: center;'><img src='images/i1.png' width = '500' height = '268'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","20","199429","0.0-8.0-0.0-0.12","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","3227.899999976158","<p> Let's see what happens if you choose this park for the soccer ball five times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","21","202394","0.0-8.0-0.0-0.13","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","801.7000000476837","<p> The kids are happy.<div style='float: left;'><img src='images/i2.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","22","206393","0.0-8.0-0.0-0.14","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","1810.6000000238419","<p> The kids are happy.<div style='float: left;'><img src='images/i3.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","23","209102","0.0-8.0-0.0-0.15","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","540.1000000238419","<p> The kids are happy.<div style='float: left;'><img src='images/i4.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","24","211777","0.0-8.0-0.0-0.16","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","455.39999997615814","<p> The kids are sad.<div style='float: left;'><img src='images/i5.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","25","214809","0.0-8.0-0.0-0.17","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","857.5","<p> The kids are happy.<div style='float: left;'><img src='images/i6.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","224439","0.0-8.0-0.0-0.18","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","2347.0999999046326","<p> As you can see, selecting that park for the soccer ball made the kids happy most of the time, but not all the time.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","230853","0.0-8.0-0.0-0.19","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","411.2000000476837","<p> Now let's see what happens if you choose a DIFFERENT park for the soccer ball 5 times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","233512","0.0-8.0-0.0-0.20","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","439.5","<p> The kids are sad.<div style='float: left;'><img src='images/i7.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","29","236271","0.0-8.0-0.0-0.21","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","529.1000000238419","<p> The kids are sad.<div style='float: left;'><img src='images/i8.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","30","239161","0.0-8.0-0.0-0.22","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","699.2000000476837","<p> The kids are happy.<div style='float: left;'><img src='images/i9.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","31","242061","0.0-8.0-0.0-0.23","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","669.6000000238419","<p> The kids are sad.<div style='float: left;'><img src='images/i10.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","32","245074","0.0-8.0-0.0-0.24","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","803.2999999523163","<p> The kids are sad.<div style='float: left;'><img src='images/i11.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","33","253799","0.0-8.0-0.0-0.25","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","597.4000000953674","<p> As you can see, selecting the wrong park for the soccer ball made the kids sad most of the time, but not all the time.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","34","264321","0.0-8.0-0.0-0.26","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","1389.8999999761581","<p> The different pieces of equipment belong in different parks. You need to try to learn which is the best park for each piece of equipment.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","35","284070","0.0-8.0-0.0-0.27","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","3359.5","<p> Try to choose the best park for each piece of equipment, because you will <b> WIN </b> 1 point for each time you make the kids happy and <b>LOSE</b> 1 point for each time you make them sad. </p><p> Remember, if you make the best choice, you will win 1 point most of the time, but not all the time. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","36","291601","0.0-8.0-0.0-0.28","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","2049.7999999523163","<p> This is just a practice round, but in the real game, your bonus payment will depend on your total number of points.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","37","308187","0.0-8.0-0.0-0.29","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","6256.399999976158","<p> The position where each park appears will change throughout the game. </p><p> The position where the park appears <i> does not </i> influence how likely the kids are to be happy or sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","321600","0.0-8.0-0.0-0.30","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","1628.6000000238419","<p> You will have 4 seconds to make each choice. Try to respond before time runs out! </p><p> You will lose 1 point each time you do not make a response. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","39","332417","0.0-8.0-0.0-0.31","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","4014.8000000715256","<p> Remember, you should use the 1, 2, and 3 keys to select the park for each piece of equipment. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"html-button-response","40","334461","0.0-8.0-1.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","1919.6000000238419","<p> Ready to practice? </p>","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","335074","0.0-8.0-2.0-0.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","42","339080","0.0-8.0-2.0-1.0","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","14.300000071525574","images/racket1.png","","","practice","images/park3.png","images/park2.png","images/park1.png","[2,1,0]","0","2","3","images/park1.png","1","practice","","","",""
"html-keyboard-response","43","339589","0.0-8.0-2.0-0.1","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","44","343597","0.0-8.0-2.0-1.1","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","854.8999999761581","images/racket3.png","","","practice","images/park3.png","images/park2.png","images/park1.png","[2,1,0]","2","0","1","images/park3.png","1","practice","","","",""
"html-keyboard-response","45","344104","0.0-8.0-2.0-0.2","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","46","348120","0.0-8.0-2.0-1.2","1988","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3870""
","
","","","","","","469.7999999523163","images/ball2.png","","","practice","images/park1.png","images/park2.png","images/park3.png","[0,1,2]","0","0","1","images/park1.png","1","practice","","","",""
