"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","1","0.0-0.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2779","0.0-1.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","6249","0.0-2.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","10267","0.0-3.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","4011.24716553288","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","12512","0.0-4.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","2241","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","15011","0.0-5.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","1498","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","21429","0.0-6.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","22880","0.0-7.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","1447.4000000059605","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","33949","0.0-8.0-0.0-0.0","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","3316.699999988079","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","39916","0.0-8.0-0.0-0.1","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","2963.2000000029802","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","52932","0.0-8.0-0.0-0.2","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","5274.600000008941","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","64236","0.0-8.0-0.0-0.3","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","2821.4000000059605","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","80248","0.0-8.0-0.0-0.4","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","2730","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","88253","0.0-8.0-0.0-0.5","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
""blur"",""14"",""92867""
""focus"",""14"",""95331""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
""blur"",""14"",""92867""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
""focus"",""14"",""95331""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","2626.300000011921","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","95818","0.0-8.0-0.0-0.6","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
""blur"",""14"",""92867""
""focus"",""14"",""95331""
""blur"",""15"",""98375""
""focus"",""15"",""105807""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
""blur"",""14"",""92867""
""blur"",""15"",""98375""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
""focus"",""14"",""95331""
""focus"",""15"",""105807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","1976.5","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","107203","0.0-8.0-0.0-0.7","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
""blur"",""14"",""92867""
""focus"",""14"",""95331""
""blur"",""15"",""98375""
""focus"",""15"",""105807""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
""blur"",""14"",""92867""
""blur"",""15"",""98375""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
""focus"",""14"",""95331""
""focus"",""15"",""105807""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","4952.0999999940395","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","115027","0.0-8.0-0.0-0.8","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
""blur"",""14"",""92867""
""focus"",""14"",""95331""
""blur"",""15"",""98375""
""focus"",""15"",""105807""
""blur"",""17"",""118318""
""focus"",""17"",""125397""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
""blur"",""14"",""92867""
""blur"",""15"",""98375""
""blur"",""17"",""118318""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
""focus"",""14"",""95331""
""focus"",""15"",""105807""
""focus"",""17"",""125397""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","1774.5999999940395","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","125911","0.0-8.0-0.0-0.9","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
""blur"",""14"",""92867""
""focus"",""14"",""95331""
""blur"",""15"",""98375""
""focus"",""15"",""105807""
""blur"",""17"",""118318""
""focus"",""17"",""125397""
""blur"",""18"",""128351""
""focus"",""18"",""135113""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
""blur"",""14"",""92867""
""blur"",""15"",""98375""
""blur"",""17"",""118318""
""blur"",""18"",""128351""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
""focus"",""14"",""95331""
""focus"",""15"",""105807""
""focus"",""17"",""125397""
""focus"",""18"",""135113""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","4236.79999999702","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","18","135625","0.0-8.0-0.0-0.10","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
""blur"",""14"",""92867""
""focus"",""14"",""95331""
""blur"",""15"",""98375""
""focus"",""15"",""105807""
""blur"",""17"",""118318""
""focus"",""17"",""125397""
""blur"",""18"",""128351""
""focus"",""18"",""135113""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
""blur"",""14"",""92867""
""blur"",""15"",""98375""
""blur"",""17"",""118318""
""blur"",""18"",""128351""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
""focus"",""14"",""95331""
""focus"",""15"",""105807""
""focus"",""17"",""125397""
""focus"",""18"",""135113""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","2486.2999999970198","<p> Similarly, even if you choose the <i>wrong</i> park for the equipment, the kids may still be happy sometimes.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","19","142999","0.0-8.0-0.0-0.11","1622","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
""blur"",""12"",""78014""
""focus"",""12"",""79804""
""blur"",""14"",""92867""
""focus"",""14"",""95331""
""blur"",""15"",""98375""
""focus"",""15"",""105807""
""blur"",""17"",""118318""
""focus"",""17"",""125397""
""blur"",""18"",""128351""
""focus"",""18"",""135113""
","""event"",""trial"",""time""
""blur"",""12"",""78014""
""blur"",""14"",""92867""
""blur"",""15"",""98375""
""blur"",""17"",""118318""
""blur"",""18"",""128351""
","""event"",""trial"",""time""
""focus"",""12"",""79804""
""focus"",""14"",""95331""
""focus"",""15"",""105807""
""focus"",""17"",""125397""
""focus"",""18"",""135113""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1825""
","
","","","","","","2318.800000011921","<p> For example, the best park for this soccer ball is this one.<div style='float: center;'><img src='images/i1.png' width = '500' height = '268'></img>","","0","instructions","","","","","","","","","","","","","",""
