"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","2","0.0-0.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5607","0.0-1.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","10828","0.0-2.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","17622","0.0-3.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","","","","","","6789.333333333333","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","24205","0.0-4.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","","","","","","6579","audio/shark.wav","0","","","","","","","","","","","","","","","",""
"audio-button-response","5","26427","0.0-5.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","","","","","","1221","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","36368","0.0-6.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","42694","0.0-7.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","","","","","","6324.700000017881","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","51859","0.0-8.0-0.0-0.0","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","","","","","","1420.699999988079","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","55648","0.0-8.0-0.0-0.1","1523","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4612""
","
","","","","","","770","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
