"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","291925","0.0-1.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","296567","0.0-2.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","301094","0.0-3.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","4520","audio/beep_loop.wav","audiovolumedown","","","","","","","","","","","","","","","",""
"audio-button-response","4","303403","0.0-4.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","2301","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","305726","0.0-5.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","1301","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","320597","0.0-6.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","421507","0.0-7.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","100907.79999999702","Welcome to the experiment. Press any key to begin and to advance the instructions.","enter","","","","","","","","","","","","","","","",""
"learning-instructions","8","432318","0.0-8.0-0.0-0.0","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","1943.2999999970198","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","437371","0.0-8.0-0.0-0.1","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","2054.7000000029802","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","446851","0.0-8.0-0.0-0.2","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","1735.2000000029802","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","456315","0.0-8.0-0.0-0.3","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","978.5","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","471123","0.0-8.0-0.0-0.4","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","1525.4000000059605","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","477926","0.0-8.0-0.0-0.5","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","1409.3999999910593","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","484522","0.0-8.0-0.0-0.6","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","996.1000000089407","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","492345","0.0-8.0-0.0-0.7","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","1379.2000000029802","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","499875","0.0-8.0-0.0-0.8","1627","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""290932""
","
","","","","","","1478","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
