"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","3","0.0-0.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3738","0.0-1.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","13288","0.0-2.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","17152","0.0-3.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","3861.3333333333344","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","22909","0.0-4.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","5755","audio/shark.wav","0","","","","","","","","","","","","","","","",""
"audio-button-response","5","25337","0.0-5.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","1419","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","39697","0.0-6.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","44274","0.0-7.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","4575.699999999953","Welcome to the experiment. Press any key to begin and to advance the instructions.","a","","","","","","","","","","","","","","","",""
"learning-instructions","8","55015","0.0-8.0-0.0-0.0","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","2992.600000000035","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","59764","0.0-8.0-0.0-0.1","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","1747.1999999999534","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","69000","0.0-8.0-0.0-0.2","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","1489.5999999999767","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","77965","0.0-8.0-0.0-0.3","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","481.9000000000233","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","93265","0.0-8.0-0.0-0.4","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","2015.5","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","100690","0.0-8.0-0.0-0.5","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","2043.5","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","108374","0.0-8.0-0.0-0.6","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","2095.600000000035","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","118832","0.0-8.0-0.0-0.7","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","4030.7999999999884","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","126165","0.0-8.0-0.0-0.8","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","1283.2999999999884","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","140409","0.0-8.0-0.0-0.9","1527","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2741""
","
","","","","","","7603.199999999953","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
