"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","2","0.0-0.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3519","0.0-1.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","7517","0.0-2.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","10650","0.0-3.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","","","","","","3136","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","12452","0.0-4.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","","","","","","1797","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","14557","0.0-5.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","","","","","","1099","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","18927","0.0-6.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","21137","0.0-7.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","","","","","","2205.199999999255","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","30296","0.0-8.0-0.0-0.0","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","","","","","","1410.3999999985099","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","34092","0.0-8.0-0.0-0.1","1871","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2565""
","
","","","","","","796.1999999992549","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
