"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","5","0.0-0.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4893","0.0-1.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","10538","0.0-2.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","13397","0.0-3.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","2856.0544217687075","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","15739","0.0-4.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","2328","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","18405","0.0-5.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1660","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","26162","0.0-6.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","28935","0.0-7.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","2772.0999999046326","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","37887","0.0-8.0-0.0-0.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1202.2999997138977","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","41594","0.0-8.0-0.0-0.1","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","707.6000003814697","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","49888","0.0-8.0-0.0-0.2","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","547","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","58964","0.0-8.0-0.0-0.3","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","593.6000003814697","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","73513","0.0-8.0-0.0-0.4","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1264.8000001907349","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","80569","0.0-8.0-0.0-0.5","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1665.5999999046326","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","86735","0.0-8.0-0.0-0.6","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","570.5999999046326","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","93799","0.0-8.0-0.0-0.7","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","631.4000000953674","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","100566","0.0-8.0-0.0-0.8","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","690.5999999046326","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","107995","0.0-8.0-0.0-0.9","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","779.9000000953674","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","18","115926","0.0-8.0-0.0-0.10","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","698.7000002861023","<p> Similarly, even if you choose the <i>wrong</i> park for the equipment, the kids may still be happy sometimes.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","19","121566","0.0-8.0-0.0-0.11","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","588.1999998092651","<p> For example, the best park for this soccer ball is this one.<div style='float: center;'><img src='images/i1.png' width = '500' height = '268'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","20","127559","0.0-8.0-0.0-0.12","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","699.0999999046326","<p> Let's see what happens if you choose this park for the soccer ball five times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","21","130507","0.0-8.0-0.0-0.13","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","778.0999999046326","<p> The kids are happy.<div style='float: left;'><img src='images/i2.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","22","133279","0.0-8.0-0.0-0.14","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","607.9000000953674","<p> The kids are happy.<div style='float: left;'><img src='images/i3.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","23","135899","0.0-8.0-0.0-0.15","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","450.5","<p> The kids are happy.<div style='float: left;'><img src='images/i4.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","24","138561","0.0-8.0-0.0-0.16","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","460","<p> The kids are sad.<div style='float: left;'><img src='images/i5.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","25","141359","0.0-8.0-0.0-0.17","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","638.7999997138977","<p> The kids are happy.<div style='float: left;'><img src='images/i6.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","26","149156","0.0-8.0-0.0-0.18","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","529.9000000953674","<p> As you can see, selecting that park for the soccer ball made the kids happy most of the time, but not all the time.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","27","155595","0.0-8.0-0.0-0.19","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","438.8999996185303","<p> Now let's see what happens if you choose a DIFFERENT park for the soccer ball 5 times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","28","158129","0.0-8.0-0.0-0.20","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","330.59999990463257","<p> The kids are sad.<div style='float: left;'><img src='images/i7.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","29","160757","0.0-8.0-0.0-0.21","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","418.59999990463257","<p> The kids are sad.<div style='float: left;'><img src='images/i8.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","30","163393","0.0-8.0-0.0-0.22","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","467.09999990463257","<p> The kids are happy.<div style='float: left;'><img src='images/i9.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","31","166077","0.0-8.0-0.0-0.23","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","470.7000002861023","<p> The kids are sad.<div style='float: left;'><img src='images/i10.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","32","168777","0.0-8.0-0.0-0.24","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","494.30000019073486","<p> The kids are sad.<div style='float: left;'><img src='images/i11.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","33","177378","0.0-8.0-0.0-0.25","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","475.5","<p> As you can see, selecting the wrong park for the soccer ball made the kids sad most of the time, but not all the time.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","34","186943","0.0-8.0-0.0-0.26","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","451.90000009536743","<p> The different pieces of equipment belong in different parks. You need to try to learn which is the best park for each piece of equipment.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","35","203762","0.0-8.0-0.0-0.27","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","436.59999990463257","<p> Try to choose the best park for each piece of equipment, because you will <b> WIN </b> 1 point for each time you make the kids happy and <b>LOSE</b> 1 point for each time you make them sad. </p><p> Remember, if you make the best choice, you will win 1 point most of the time, but not all the time. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","36","210392","0.0-8.0-0.0-0.28","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1145.8000001907349","<p> This is just a practice round, but in the real game, your bonus payment will depend on your total number of points.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","37","221189","0.0-8.0-0.0-0.29","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","466.69999980926514","<p> The position where each park appears will change throughout the game. </p><p> The position where the park appears <i> does not </i> influence how likely the kids are to be happy or sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","38","232183","0.0-8.0-0.0-0.30","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","564.5","<p> You will have 4 seconds to make each choice. Try to respond before time runs out! </p><p> You will lose 1 point each time you do not make a response. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","39","239355","0.0-8.0-0.0-0.31","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","393.19999980926514","<p> Remember, you should use the 1, 2, and 3 keys to select the park for each piece of equipment. </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"html-button-response","40","240583","0.0-8.0-1.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1125.5","<p> Ready to practice? </p>","0","","","","","","","","","","","","","","","",""
"html-keyboard-response","41","241207","0.0-8.0-2.0-0.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","42","245222","0.0-8.0-2.0-1.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1036.2000002861023","images/racket4.png","","","practice","images/park1.png","images/park2.png","images/park3.png","[0,1,2]","0","0","2","images/park2.png","-1","practice","","","",""
"html-keyboard-response","43","245724","0.0-8.0-2.0-0.1","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","44","249730","0.0-8.0-2.0-1.1","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1306.3000001907349","images/ball1.png","","","practice","images/park1.png","images/park3.png","images/park2.png","[0,2,1]","2","1","3","images/park2.png","-1","practice","","","",""
"html-keyboard-response","45","250235","0.0-8.0-2.0-0.2","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","46","254240","0.0-8.0-2.0-1.2","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1576.5","images/ball3.png","","","practice","images/park3.png","images/park1.png","images/park2.png","[2,0,1]","0","1","2","images/park1.png","1","practice","","","",""
"html-keyboard-response","47","254742","0.0-8.0-2.0-0.3","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","48","258754","0.0-8.0-2.0-1.3","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1393.7999997138977","images/ball4.png","","","practice","images/park3.png","images/park2.png","images/park1.png","[2,1,0]","2","0","1","images/park3.png","1","practice","","","",""
"html-keyboard-response","49","259258","0.0-8.0-2.0-0.4","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","50","263261","0.0-8.0-2.0-1.4","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","2007.7999997138977","images/ball2.png","","","practice","images/park2.png","images/park1.png","images/park3.png","[1,0,2]","1","0","3","images/park3.png","-1","practice","","","",""
"html-keyboard-response","51","263771","0.0-8.0-2.0-0.5","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","52","267776","0.0-8.0-2.0-1.5","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","3454.9000000953674","images/racket2.png","","","practice","images/park2.png","images/park3.png","images/park1.png","[1,2,0]","1","0","2","images/park3.png","-1","practice","","","",""
"html-keyboard-response","53","268277","0.0-8.0-2.0-0.6","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","54","272285","0.0-8.0-2.0-1.6","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","2405.0999999046326","images/racket4.png","","","practice","images/park3.png","images/park2.png","images/park1.png","[2,1,0]","0","2","1","images/park3.png","-1","practice","","","",""
"html-keyboard-response","55","272787","0.0-8.0-2.0-0.7","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","56","276792","0.0-8.0-2.0-1.7","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1924.2000002861023","images/ball4.png","","","practice","images/park2.png","images/park1.png","images/park3.png","[1,0,2]","2","2","2","images/park1.png","-1","practice","","","",""
"html-keyboard-response","57","277303","0.0-8.0-2.0-0.8","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","58","281315","0.0-8.0-2.0-1.8","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1097.6000003814697","images/ball2.png","","","practice","images/park3.png","images/park1.png","images/park2.png","[2,0,1]","1","2","3","images/park2.png","1","practice","","","",""
"html-keyboard-response","59","281820","0.0-8.0-2.0-0.9","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","60","285825","0.0-8.0-2.0-1.9","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1763.5","images/ball3.png","","","practice","images/park3.png","images/park1.png","images/park2.png","[2,0,1]","0","1","2","images/park1.png","1","practice","","","",""
"html-keyboard-response","61","286330","0.0-8.0-2.0-0.10","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","62","290357","0.0-8.0-2.0-1.10","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1773.1000003814697","images/ball1.png","","","practice","images/park2.png","images/park1.png","images/park3.png","[1,0,2]","2","2","3","images/park3.png","1","practice","","","",""
"html-keyboard-response","63","290858","0.0-8.0-2.0-0.11","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","","","","","","","","","","","","",""
"learning-trial","64","294864","0.0-8.0-2.0-1.11","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1600.3000001907349","images/racket2.png","","","practice","images/park2.png","images/park1.png","images/park3.png","[1,0,2]","1","0","2","images/park1.png","-1","practice","","","",""
"html-button-response","65","298858","0.0-8.0-3.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","3985.0999999046326","<p> You earned -2 points in the practice round! </p>","0","","break","","","","","","","","","","","","","",""
"learning-instructions","66","307721","0.0-8.0-4.0-0.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","1081.2000002861023","<p> It's almost time to start the real game. </p><p> Before you start, we're going to ask you a few questions about how the game works. </p>","","0","instructions","","","","","","","","","","","","","",""
"preload","67","309547","0.0-8.0-5.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"comp-q","68","317083","0.0-8.0-6.0-0.0","1800","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3907""
","
","","","","","","2069.5999999046326","<p> <b> True or False? </b> </p><p> If you choose the best option, you will always earn 1 point. </p>","","1","comp_question","","","","","","","","","","","true","","",""
