"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","5","0.0-0.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","5227","0.0-1.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","9190","0.0-2.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","13461","0.0-3.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","4266.666666666667","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","19322","0.0-4.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","5857","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","23214","0.0-5.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","2885","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","28114","0.0-6.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","31801","0.0-7.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","3684.5","Welcome to the experiment. Press any key to begin and to advance the instructions.","j","","","","","","","","","","","","","","","",""
"learning-instructions","8","41648","0.0-8.0-0.0-0.0","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","2096.0999999940395","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","45795","0.0-8.0-0.0-0.1","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","1141.4000000059605","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","54894","0.0-8.0-0.0-0.2","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","1358.3999999910593","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","67203","0.0-8.0-0.0-0.3","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","3821.5","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","81800","0.0-8.0-0.0-0.4","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","1316.1000000089407","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","89012","0.0-8.0-0.0-0.5","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","1834.7999999970198","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","95170","0.0-8.0-0.0-0.6","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","569.6000000089407","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","102020","0.0-8.0-0.0-0.7","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","418.3999999910593","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","108529","0.0-8.0-0.0-0.8","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","460.29999999701977","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","117678","0.0-8.0-0.0-0.9","1585","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4235""
","
","","","","","","2503.2000000029802","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
