"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","2","0.0-0.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3236","0.0-1.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","16161","0.0-2.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","32148","0.0-3.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","15978.666666666668","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","39608","0.0-4.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","7461","audio/shark.wav","0","","","","","","","","","","","","","","","",""
"audio-button-response","5","41799","0.0-5.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","1179","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","54831","0.0-6.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","119330","0.0-7.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","64496.89999999851","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","129592","0.0-8.0-0.0-0.0","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","1658.8000000044703","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","134465","0.0-8.0-0.0-0.1","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","1853","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","142747","0.0-8.0-0.0-0.2","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","545","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","152161","0.0-8.0-0.0-0.3","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","929.1000000014901","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","169685","0.0-8.0-0.0-0.4","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","4241.5","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","176663","0.0-8.0-0.0-0.5","1846","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2263""
","
","","","","","","1580.2999999970198","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
