"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","5","0.0-0.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","382722","0.0-1.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","385130","0.0-2.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","393828","0.0-3.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","8687.999999999998","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","399992","0.0-4.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","6160","audio/shark.wav","0","","","","","","","","","","","","","","","",""
"audio-button-response","5","407047","0.0-5.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","6051","audio/turtle.wav","2","","","","","","","","","","","","","","","",""
"preload","6","410065","0.0-6.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
""blur"",""7"",""418564""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""blur"",""7"",""418564""
","""event"",""trial"",""time""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","423689","0.0-7.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
""blur"",""7"",""418564""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""blur"",""7"",""418564""
","""event"",""trial"",""time""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","13622.300000011921","Welcome to the experiment. Press any key to begin and to advance the instructions.","shift","","","","","","","","","","","","","","","",""
"learning-instructions","8","433144","0.0-8.0-0.0-0.0","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
""blur"",""7"",""418564""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""blur"",""7"",""418564""
","""event"",""trial"",""time""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","1708.699999988079","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","436326","0.0-8.0-0.0-0.1","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
""blur"",""7"",""418564""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""blur"",""7"",""418564""
","""event"",""trial"",""time""
""focus"",""7"",""420983""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","160.39999997615814","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","453082","0.0-8.0-0.0-0.2","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
""blur"",""7"",""418564""
""focus"",""7"",""420983""
""blur"",""11"",""457175""
""focus"",""11"",""458032""
","""event"",""trial"",""time""
""blur"",""7"",""418564""
""blur"",""11"",""457175""
","""event"",""trial"",""time""
""focus"",""7"",""420983""
""focus"",""11"",""458032""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","9020.300000011921","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","466141","0.0-8.0-0.0-0.3","1922","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
""fullscreenexit"",""3"",""389123""
""blur"",""7"",""418564""
""focus"",""7"",""420983""
""blur"",""11"",""457175""
""focus"",""11"",""458032""
","""event"",""trial"",""time""
""blur"",""7"",""418564""
""blur"",""11"",""457175""
","""event"",""trial"",""time""
""focus"",""7"",""420983""
""focus"",""11"",""458032""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""381771""
","""event"",""trial"",""time""
""fullscreenexit"",""3"",""389123""
","","","","","","4557.699999988079","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
