"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4092","0.0-1.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","16519","0.0-2.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","20078","0.0-3.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","3552.6530612244896","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","22802","0.0-4.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","2723","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","25168","0.0-5.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","1358","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","38654","0.0-6.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","43355","0.0-7.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","4699.5","Welcome to the experiment. Press any key to begin and to advance the instructions.","n","","","","","","","","","","","","","","","",""
"learning-instructions","8","53391","0.0-8.0-0.0-0.0","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","2287.3000000715256","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","57545","0.0-8.0-0.0-0.1","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
""blur"",""10"",""65462""
""focus"",""10"",""67259""
","""event"",""trial"",""time""
""blur"",""10"",""65462""
","""event"",""trial"",""time""
""focus"",""10"",""67259""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","1146.9000000953674","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","67343","0.0-8.0-0.0-0.2","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
""blur"",""10"",""65462""
""focus"",""10"",""67259""
","""event"",""trial"",""time""
""blur"",""10"",""65462""
","""event"",""trial"",""time""
""focus"",""10"",""67259""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","2057.600000023842","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","76980","0.0-8.0-0.0-0.3","1708","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
""blur"",""10"",""65462""
""focus"",""10"",""67259""
","""event"",""trial"",""time""
""blur"",""10"",""65462""
","""event"",""trial"",""time""
""focus"",""10"",""67259""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3105""
","
","","","","","","1150.8999999761581","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
