"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","8","0.0-0.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3551","0.0-1.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","66725","0.0-2.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","72731","0.0-3.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","5477.333333333327","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","74699","0.0-4.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","1963","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","78135","0.0-5.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","2432","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","145245","0.0-6.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","161648","0.0-7.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","16400.69999998808","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","171473","0.0-8.0-0.0-0.0","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","1584.3999999761581","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","177469","0.0-8.0-0.0-0.1","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","2989","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","185752","0.0-8.0-0.0-0.2","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","541.6999999880791","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","195047","0.0-8.0-0.0-0.3","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","813.5","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","208829","0.0-8.0-0.0-0.4","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","497.4000000357628","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","215514","0.0-8.0-0.0-0.5","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","1302.199999988079","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","222016","0.0-8.0-0.0-0.6","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","918.7999999523163","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","229559","0.0-8.0-0.0-0.7","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","1112.7999999523163","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","236035","0.0-8.0-0.0-0.8","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","425.7999999523163","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","243119","0.0-8.0-0.0-0.9","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","443.60000002384186","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","18","250774","0.0-8.0-0.0-0.10","1990","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
""blur"",""2"",""62781""
""focus"",""3"",""70000""
""blur"",""6"",""138713""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""blur"",""2"",""62781""
""blur"",""6"",""138713""
","""event"",""trial"",""time""
""focus"",""3"",""70000""
""focus"",""7"",""147689""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2564""
","
","","","","","","429.7000000476837","<p> Similarly, even if you choose the <i>wrong</i> park for the equipment, the kids may still be happy sometimes.","","0","instructions","","","","","","","","","","","","","",""
