"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3182","0.0-1.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","8144","0.0-2.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","16307","0.0-3.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","8170.666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","19386","0.0-4.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","3072","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","23548","0.0-5.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","3136","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","28997","0.0-6.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","32419","0.0-7.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","3420.220000000001","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","42146","0.0-8.0-0.0-0.0","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","1976.24500000001","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","47162","0.0-8.0-0.0-0.1","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","2011.034999999989","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","56778","0.0-8.0-0.0-0.2","1420","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2190""
","
","","","","","","1867.5200000000186","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
