"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","3","0.0-0.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4265","0.0-1.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","15975","0.0-2.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","17371","0.0-3.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","","","","","","1381.333333333334","audio/beep_loop.wav","audiovolumedown","","","","","","","","","","","","","","","",""
"audio-button-response","4","19354","0.0-4.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","","","","","","1981","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","21821","0.0-5.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","","","","","","1440","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","29196","0.0-6.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","32620","0.0-7.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","","","","","","3423.100000023842","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","43971","0.0-8.0-0.0-0.0","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","","","","","","3597.399999976158","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","47333","0.0-8.0-0.0-0.1","1528","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3294""
","
","","","","","","351.10000002384186","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
