"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3883","0.0-1.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","7424","0.0-2.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","12874","0.0-3.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","5450.666666666666","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","16249","0.0-4.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","3368","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","19032","0.0-5.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","1781","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","23226","0.0-6.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","25230","0.0-7.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","2002.7000000476837","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","34467","0.0-8.0-0.0-0.0","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","1493.6000000238419","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","38237","0.0-8.0-0.0-0.1","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","764.4000000357628","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","47070","0.0-8.0-0.0-0.2","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","1087.7999999523163","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","56101","0.0-8.0-0.0-0.3","1556","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2893""
","
","","","","","","549","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
