"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","11","0.0-0.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","4499","0.0-1.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","10116","0.0-2.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","21937","0.0-3.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","","","","","","11818.666666666666","audio/beep_loop.wav","audiovolumeup","","","","","","","","","","","","","","","",""
"audio-button-response","4","24411","0.0-4.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","","","","","","2469","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","26684","0.0-5.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","","","","","","1269","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","30841","0.0-6.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","34645","0.0-7.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","","","","","","3802.5","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","44612","0.0-8.0-0.0-0.0","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","","","","","","2218.100000023842","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","50265","0.0-8.0-0.0-0.1","1526","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3512""
","
","","","","","","2651.399999976158","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
