"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","3","0.0-0.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2939","0.0-1.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","9412","0.0-2.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","11948","0.0-3.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","","","","","","2533.333333333333","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","14375","0.0-4.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","","","","","","2427","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","16898","0.0-5.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","","","","","","1515","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","22991","0.0-6.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","25163","0.0-7.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","","","","","","2171.5","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","34375","0.0-8.0-0.0-0.0","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","","","","","","1466.0999999977648","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","41507","0.0-8.0-0.0-0.1","1616","2","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1955""
","
","","","","","","4129","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
