"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","12","0.0-0.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3780","0.0-1.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","14040","0.0-2.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","18038","0.0-3.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","","","","","","3989.3333333333344","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","21104","0.0-4.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","","","","","","3061","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","23847","0.0-5.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","","","","","","1739","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","28601","0.0-6.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","31216","0.0-7.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","","","","","","2612","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","40265","0.0-8.0-0.0-0.0","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","","","","","","1305.6000000238419","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","43756","0.0-8.0-0.0-0.1","1504","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2827""
","
","","","","","","464.19999998807907","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
