"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2727","0.0-1.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","32871","0.0-2.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","35015","0.0-3.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","2138.6666666666692","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","37750","0.0-4.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","2731","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","39902","0.0-5.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1149","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","55043","0.0-6.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","58911","0.0-7.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","3866.5","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","67609","0.0-8.0-0.0-0.0","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","950.7000000178814","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","71959","0.0-8.0-0.0-0.1","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1350.7000000178814","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","10","81197","0.0-8.0-0.0-0.2","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1488.5","<p> Your goal in this round is to deliver sports equipment to three different parks. </p><p> You will need to deliver many types of equipment. </p></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","11","90873","0.0-8.0-0.0-0.3","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1194.5","<p> On each turn, you will see one piece of sports equipment and three different parks.  </p><p> You need to select which park to deliver the equipment to.  </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","12","105619","0.0-8.0-0.0-0.4","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1468.9000000059605","<p> You can select the park on the left by pressing the '1' key on your keyboard. <br>You can select the park in the middle by pressing the '2' key on your keyboard. <br>You can select the park on the right by pressing the '3' key on your keyboard.  </p><br><div class=""choice-instructions-grid""> <div class=""choice-option""><img src=""images/park1.png"" class=""choice-option-img"" stage=""instructions"" position=""0"" ><div class=""choice-option-text""> Press ""1."" </div></div><div class=""choice-option""><img src=""images/park2.png"" class=""choice-option-img"" stage=""instructions"" position=""1"" ><div class=""choice-option-text""> Press ""2."" </div></div><div class=""choice-option""><img src=""images/park3.png"" class=""choice-option-img"" stage=""instructions"" position=""2"" ><div class=""choice-option-text""> Press ""3."" </div></div></div>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","13","113138","0.0-8.0-0.0-0.5","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","2138.199999988079","<p> If the kids in the park you chose like the equipment, they will be very happy! </p><div style='float: center;'><img src='images/check.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","14","119867","0.0-8.0-0.0-0.6","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1136.7999999821186","<p> But, if the kids in the park you chose do not like the equipment, they will be sad. </p><div style='float: center;'><img src='images/x.png' width = '200' height = '200'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","15","128332","0.0-8.0-0.0-0.7","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","2032.800000011921","<p> Importantly, the kids in each park like some pieces of sports equipment more than others. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","16","135157","0.0-8.0-0.0-0.8","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","767.5","<p> If you choose the best park for each piece of equipment, the kids there will usually be happy. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","17","143145","0.0-8.0-0.0-0.9","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1335.2999999821186","<p> However, even if you choose the best park for the equipment, the kids may sometimes be sad. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","18","151681","0.0-8.0-0.0-0.10","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1301.8999999761581","<p> Similarly, even if you choose the <i>wrong</i> park for the equipment, the kids may still be happy sometimes.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","19","158154","0.0-8.0-0.0-0.11","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","1424.199999988079","<p> For example, the best park for this soccer ball is this one.<div style='float: center;'><img src='images/i1.png' width = '500' height = '268'></img>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","20","163990","0.0-8.0-0.0-0.12","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","530.8999999761581","<p> Let's see what happens if you choose this park for the soccer ball five times.","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","21","166626","0.0-8.0-0.0-0.13","1428","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
""blur"",""6"",""46042""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""blur"",""6"",""46042""
","""event"",""trial"",""time""
""focus"",""7"",""58096""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1726""
","
","","","","","","476.60000002384186","<p> The kids are happy.<div style='float: left;'><img src='images/i2.png' width = '640' height = '360'></img>","","0","instructions","","","","","","","","","","","","","",""
