"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","left_choice","middle_choice","right_choice","choice_positions","correct_response","correct_position","key_press","option_selected","points","task_block","correct","stim_cat","block_condition","block_number"
"pavlovia","0","4","0.0-0.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","112280","0.0-1.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","true","","","","","","","","","","","","","","","","","","","","","","",""
"preload","2","117049","0.0-2.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"audio-keyboard-response","3","120748","0.0-3.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","","","","","","3696.0000000000005","audio/beep_loop.wav"," ","","","","","","","","","","","","","","","",""
"audio-button-response","4","122722","0.0-4.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","","","","","","1973","audio/shark.wav","4","","","","","","","","","","","","","","","",""
"audio-button-response","5","125521","0.0-5.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","","","","","","1792","audio/turtle.wav","1","","","","","","","","","","","","","","","",""
"preload","6","132193","0.0-6.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","7","135164","0.0-7.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","","","","","","2968.7999999523163","Welcome to the experiment. Press any key to begin and to advance the instructions."," ","","","","","","","","","","","","","","","",""
"learning-instructions","8","144137","0.0-8.0-0.0-0.0","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","","","","","","1224.7999999523163","<p> Welcome! Today you are going to play 6 different rounds of a decision-making game. </p><p> Use the mouse to click next to continue. </p>","","0","instructions","","","","","","","","","","","","","",""
"learning-instructions","9","148396","0.0-8.0-0.0-0.1","1712","1","2","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""111297""
","
","","","","","","1256","<p> You will start with a practice round to learn the rules. </p>","","0","instructions","","","","","","","","","","","","","",""
