"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","3","0.0-0.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","","","","","","","",""
"fullscreen","1","6623","0.0-1.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","true","","","","","","","","","","","",""
"preload","2","8414","0.0-2.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","9526","0.0-3.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","9728","0.0-4.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","11909","0.0-5.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","2176.87074829932","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","14431","0.0-6.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","2519","audio/turtle.wav","3","","","","",""
"audio-button-response","7","16747","0.0-7.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","1312","audio/shark.wav","2","","","","",""
"preload","8","19849","0.0-8.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","26819","0.0-9.0-0.0","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","2491.60000000149","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","32404","0.0-9.0-0.1","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","1471.0999999977648","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
"learning-instructions","11","43305","0.0-9.0-0.2","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","761","<p> On every trial, you will see an image. </p><p> The image may be an OLD image you saw during the games last week or it may be a NEW image that was not presented. </p>","","0","instructions","","",""
"learning-instructions","12","54009","0.0-9.0-0.3","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","2205.7000000029802","<p> You need to select whether the image is:  </p><p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old_1.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old_1.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new_1.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new_1.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","13","62525","0.0-9.0-0.4","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","2001.6000000014901","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","14","69409","0.0-9.0-0.5","3992","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""5630""
","
","","","","","","550.5","<p> You will have 10 seconds to make each response.  </p><p>  Make sure to respond before time runs out! </p>","","0","instructions","","",""
