"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","4","0.0-0.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","","","","","","","","","","","","",""
"fullscreen","1","2226","0.0-1.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","true","","","","","","","","","","","",""
"preload","2","12816","0.0-2.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","21605","0.0-3.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","22259","0.0-4.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","26276","0.0-5.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","","","","","","4008","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","27513","0.0-6.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","","","","","","1240","audio/turtle.wav","3","","","","",""
"audio-button-response","7","29469","0.0-7.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","","","","","","939","audio/shark.wav","2","","","","",""
"preload","8","46598","0.0-8.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
""blur"",""9"",""50240""
""focus"",""9"",""53449""
","""event"",""trial"",""time""
""blur"",""9"",""50240""
","""event"",""trial"",""time""
""focus"",""9"",""53449""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","54158","0.0-9.0-0.0","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
""blur"",""9"",""50240""
""focus"",""9"",""53449""
","""event"",""trial"",""time""
""blur"",""9"",""50240""
","""event"",""trial"",""time""
""focus"",""9"",""53449""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","","","","","","3079.2999999821186","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","60048","0.0-9.0-0.1","4660","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
""blur"",""9"",""50240""
""focus"",""9"",""53449""
","""event"",""trial"",""time""
""blur"",""9"",""50240""
","""event"",""trial"",""time""
""focus"",""9"",""53449""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1243""
","
","","","","","","1769.300000011921","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
