"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","4","0.0-0.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","","","","","","","","","","","","",""
"fullscreen","1","2235","0.0-1.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","true","","","","","","","","","","","",""
"preload","2","21000","0.0-2.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","36927","0.0-3.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","37614","0.0-4.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","42534","0.0-5.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","","","","","","4920","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","45781","0.0-6.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","","","","","","3240","audio/turtle.wav","0","","","","",""
"audio-button-response","7","47781","0.0-7.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","","","","","","979","audio/shark.wav","2","","","","",""
"preload","8","69709","0.0-8.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","75585","0.0-9.0-0.0","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","","","","","","1398.5","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","81729","0.0-9.0-0.1","5670","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1269""
","
","","","","","","2022.2999999523163","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
