"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","2","0.0-0.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","","","","","","","","","","","","",""
"fullscreen","1","2720","0.0-1.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","true","","","","","","","","","","","",""
"preload","2","4856","0.0-2.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","6982","0.0-3.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","7255","0.0-4.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","8916","0.0-5.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","","","","","","1658.6666666666667","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","11198","0.0-6.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","","","","","","2280","audio/turtle.wav","3","","","","",""
"audio-button-response","7","13675","0.0-7.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","","","","","","1469","audio/shark.wav","2","","","","",""
"preload","8","19682","0.0-8.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","31218","0.0-9.0-0.0","5037","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1740""
","
","","","","","","7051.5999999996275","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
