"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","4","0.0-0.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","","","","","","","",""
"fullscreen","1","4579","0.0-1.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","true","","","","","","","","","","","",""
"preload","2","6523","0.0-2.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","8257","0.0-3.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","8508","0.0-4.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","12567","0.0-5.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","4047.999999999999","audio/beep_loop.wav","audiovolumeup","","","","",""
"audio-button-response","6","15169","0.0-6.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","2600","audio/turtle.wav","3","","","","",""
"audio-button-response","7","18391","0.0-7.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","2221","audio/shark.wav","2","","","","",""
"preload","8","27065","0.0-8.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","35829","0.0-9.0-0.0","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","4289.899999976158","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","41812","0.0-9.0-0.1","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","1873.5","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
"learning-instructions","11","53549","0.0-9.0-0.2","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","1589.199999988079","<p> On every trial, you will see an image. </p><p> The image may be an OLD image you saw during the games last week or it may be a NEW image that was not presented. </p>","","0","instructions","","",""
"learning-instructions","12","63996","0.0-9.0-0.3","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","1934.800000011921","<p> You need to select whether the image is:  </p><p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old_1.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old_1.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new_1.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new_1.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","13","74109","0.0-9.0-0.4","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","3588","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","14","82360","0.0-9.0-0.5","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","1899.4000000357628","<p> You will have 10 seconds to make each response.  </p><p>  Make sure to respond before time runs out! </p>","","0","instructions","","",""
"learning-instructions","15","97587","0.0-9.0-0.6","5375","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3610""
","
","","","","","","8137.400000035763","<p> Today, you will see each image ONCE only.  </p><p>  That means none of the images will repeat. </p>","","0","instructions","","",""
