"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","1","0.0-0.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","","","","","","","","","","","","",""
"fullscreen","1","3856","0.0-1.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","true","","","","","","","","","","","",""
"preload","2","5460","0.0-2.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","6796","0.0-3.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","7002","0.0-4.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","8898","0.0-5.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","","","","","","1898.231292517007","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","11499","0.0-6.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","","","","","","2601","audio/turtle.wav","0","","","","",""
"audio-button-response","7","13549","0.0-7.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","","","","","","1045","audio/shark.wav","2","","","","",""
"preload","8","18721","0.0-8.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","24883","0.0-9.0-0.0","4659","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2873""
","
","","","","","","1687.3999999761581","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
