"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","3","0.0-0.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","","","","","","","","","","","","",""
"fullscreen","1","4914","0.0-1.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","true","","","","","","","","","","","",""
"preload","2","6275","0.0-2.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","7038","0.0-3.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","7607","0.0-4.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","23402","0.0-5.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","","","","","","15642.666666666666","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","25110","0.0-6.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","","","","","","1696","audio/turtle.wav","3","","","","",""
"audio-button-response","7","27704","0.0-7.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","","","","","","1589","audio/shark.wav","2","","","","",""
"preload","8","30110","0.0-8.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
""blur"",""9"",""154671""
""focus"",""9"",""206528""
","""event"",""trial"",""time""
""blur"",""9"",""154671""
","""event"",""trial"",""time""
""focus"",""9"",""206528""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","213623","0.0-9.0-0.0","5882","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
""blur"",""9"",""154671""
""focus"",""9"",""206528""
","""event"",""trial"",""time""
""blur"",""9"",""154671""
","""event"",""trial"",""time""
""focus"",""9"",""206528""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""4388""
","
","","","","","","179033.1000000015","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
