"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","9","0.0-0.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","","","","","","","",""
"fullscreen","1","10982","0.0-1.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","true","","","","","","","","","","","",""
"preload","2","24674","0.0-2.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","39853","0.0-3.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","40659","0.0-4.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","43413","0.0-5.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","2751.5646258503402","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","44951","0.0-6.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1538","audio/turtle.wav","3","","","","",""
"audio-button-response","7","47657","0.0-7.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1707","audio/shark.wav","2","","","","",""
"preload","8","69812","0.0-8.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","76803","0.0-9.0-0.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","2511.9000000059605","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","81833","0.0-9.0-0.1","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","913.2999999970198","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
"learning-instructions","11","92390","0.0-9.0-0.2","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","423","<p> On every trial, you will see an image. </p><p> The image may be an OLD image you saw during the games last week or it may be a NEW image that was not presented. </p>","","0","instructions","","",""
"learning-instructions","12","101292","0.0-9.0-0.3","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","402.1000000014901","<p> You need to select whether the image is:  </p><p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old_1.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old_1.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new_1.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new_1.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","13","108270","0.0-9.0-0.4","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","465.8999999985099","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","14","115321","0.0-9.0-0.5","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","725.1000000014901","<p> You will have 10 seconds to make each response.  </p><p>  Make sure to respond before time runs out! </p>","","0","instructions","","",""
"learning-instructions","15","123442","0.0-9.0-0.6","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1049.6000000014901","<p> Today, you will see each image ONCE only.  </p><p>  That means none of the images will repeat. </p>","","0","instructions","","",""
"learning-instructions","16","137310","0.0-9.0-0.7","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1206.3000000044703","<p> Before you play the real game, it is time to practice. </p><p>  Just like in the real game, some of the images in the practice will be ones you have seen before. </p><p>  Others will be entirely new. </p>","","0","instructions","","",""
"html-button-response","17","141854","0.0-10.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","4438.39999999851","<p> Ready to practice? </p><p> Remember, use the 1, 2, 3, and 4 keys to make your responses. </p>","0","","instructions","","",""
"html-keyboard-response","18","142463","0.0-11.0-0.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","19","145476","0.0-11.0-1.0","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","2005.3999999985099","images/ball1.png","","","practice","4","definitely_new",""
"html-keyboard-response","20","145979","0.0-11.0-0.1","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","21","148752","0.0-11.0-1.1","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1770.7000000029802","images/racket3.png","","","practice","1","definitely_old",""
"html-keyboard-response","22","149254","0.0-11.0-0.2","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","23","151367","0.0-11.0-1.2","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1107.8999999985099","images/ball3.png","","","practice","1","definitely_old",""
"html-keyboard-response","24","151873","0.0-11.0-0.3","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","25","154315","0.0-11.0-1.3","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1437.3999999985099","images/racket5.png","","","practice","2","maybe_old",""
"html-keyboard-response","26","154819","0.0-11.0-0.4","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","27","157282","0.0-11.0-1.4","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1456.7999999970198","images/racket2.png","","","practice","2","maybe_old",""
"html-keyboard-response","28","157786","0.0-11.0-0.5","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","29","160580","0.0-11.0-1.5","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1788.5999999940395","images/racket1.png","","","practice","1","definitely_old",""
"html-keyboard-response","30","161081","0.0-11.0-0.6","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","31","163270","0.0-11.0-1.6","5383","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""9995""
","
","","","","","","1186.6999999955297","images/ball5.png","","","practice","1","definitely_old",""
