"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","5","0.0-0.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","","","","","","","","","","","","",""
"fullscreen","1","4060","0.0-1.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","true","","","","","","","","","","","",""
"preload","2","6399","0.0-2.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","7498","0.0-3.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","7875","0.0-4.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","10589","0.0-5.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","","","","","","2709.3333333333335","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","11927","0.0-6.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","","","","","","1341","audio/turtle.wav","3","","","","",""
"audio-button-response","7","13856","0.0-7.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","
","","","","","","920","audio/shark.wav","2","","","","",""
"preload","8","16905","0.0-8.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","22737","0.0-9.0-0.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","1350.6000000238419","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","27250","0.0-9.0-0.1","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","394.2999999523163","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
"learning-instructions","11","37737","0.0-9.0-0.2","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","350.6999999284744","<p> On every trial, you will see an image. </p><p> The image may be an OLD image you saw during the games last week or it may be a NEW image that was not presented. </p>","","0","instructions","","",""
"learning-instructions","12","47021","0.0-9.0-0.3","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","774.7999999523163","<p> You need to select whether the image is:  </p><p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old_1.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old_1.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new_1.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new_1.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","13","53987","0.0-9.0-0.4","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","440.8000000715256","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","14","62224","0.0-9.0-0.5","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","1897.2999999523163","<p> You will have 10 seconds to make each response.  </p><p>  Make sure to respond before time runs out! </p>","","0","instructions","","",""
"learning-instructions","15","70943","0.0-9.0-0.6","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","1647.3000000715256","<p> Today, you will see each image ONCE only.  </p><p>  That means none of the images will repeat. </p>","","0","instructions","","",""
"learning-instructions","16","389218","0.0-9.0-0.7","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","305602","<p> Before you play the real game, it is time to practice. </p><p>  Just like in the real game, some of the images in the practice will be ones you have seen before. </p><p>  Others will be entirely new. </p>","","0","instructions","","",""
"html-button-response","17","390676","0.0-10.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","1354.7000000476837","<p> Ready to practice? </p><p> Remember, use the 1, 2, 3, and 4 keys to make your responses. </p>","0","","instructions","","",""
"html-keyboard-response","18","391278","0.0-11.0-0.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","19","394867","0.0-11.0-1.0","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","2584.7000000476837","images/racket3.png","","","practice","3","maybe_new",""
"html-keyboard-response","20","395368","0.0-11.0-0.1","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","21","398513","0.0-11.0-1.1","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","2142.3000000715256","images/ball3.png","","","practice","4","definitely_new",""
"html-keyboard-response","22","399014","0.0-11.0-0.2","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","23","402624","0.0-11.0-1.2","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","2608.100000023842","images/racket5.png","","","practice","4","definitely_new",""
"html-keyboard-response","24","403126","0.0-11.0-0.3","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","25","405344","0.0-11.0-1.3","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","1216","images/racket2.png","","","practice","3","maybe_new",""
"html-keyboard-response","26","405845","0.0-11.0-0.4","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","27","408681","0.0-11.0-1.4","6377","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
""fullscreenexit"",""9"",""19978""
""blur"",""16"",""126729""
""focus"",""16"",""332936""
""blur"",""16"",""333474""
""focus"",""16"",""381905""
""blur"",""16"",""382336""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""blur"",""16"",""126729""
""blur"",""16"",""333474""
""blur"",""16"",""382336""
","""event"",""trial"",""time""
""focus"",""16"",""332936""
""focus"",""16"",""381905""
""focus"",""16"",""386571""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3180""
","""event"",""trial"",""time""
""fullscreenexit"",""9"",""19978""
","","","","","","1833.3999999761581","images/ball1.png","","","practice","3","maybe_new",""
