"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","2","0.0-0.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","","","","","","","",""
"fullscreen","1","2267","0.0-1.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","true","","","","","","","","","","","",""
"preload","2","11409","0.0-2.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","20617","0.0-3.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","21123","0.0-4.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","24413","0.0-5.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","3269.3333333333335","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","27030","0.0-6.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","2621","audio/turtle.wav","3","","","","",""
"audio-button-response","7","29910","0.0-7.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1861","audio/shark.wav","2","","","","",""
"preload","8","40108","0.0-8.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","46942","0.0-9.0-0.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","2361.4000000059605","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","53638","0.0-9.0-0.1","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","2568.600000023842","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
"learning-instructions","11","64776","0.0-9.0-0.2","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1006.4000000059605","<p> On every trial, you will see an image. </p><p> The image may be an OLD image you saw during the games last week or it may be a NEW image that was not presented. </p>","","0","instructions","","",""
"learning-instructions","12","74144","0.0-9.0-0.3","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","874.5","<p> You need to select whether the image is:  </p><p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old_1.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old_1.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new_1.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new_1.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","13","81212","0.0-9.0-0.4","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","562.1000000238419","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","14","88723","0.0-9.0-0.5","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1173","<p> You will have 10 seconds to make each response.  </p><p>  Make sure to respond before time runs out! </p>","","0","instructions","","",""
"learning-instructions","15","96767","0.0-9.0-0.6","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","947.5999999940395","<p> Today, you will see each image ONCE only.  </p><p>  That means none of the images will repeat. </p>","","0","instructions","","",""
"learning-instructions","16","110859","0.0-9.0-0.7","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1419.5999999940395","<p> Before you play the real game, it is time to practice. </p><p>  Just like in the real game, some of the images in the practice will be ones you have seen before. </p><p>  Others will be entirely new. </p>","","0","instructions","","",""
"html-button-response","17","112886","0.0-10.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1919.199999988079","<p> Ready to practice? </p><p> Remember, use the 1, 2, 3, and 4 keys to make your responses. </p>","0","","instructions","","",""
"html-keyboard-response","18","113493","0.0-11.0-0.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","19","116043","0.0-11.0-1.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1527.5999999940395","images/ball1.png","","","practice","4","definitely_new",""
"html-keyboard-response","20","116555","0.0-11.0-0.1","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","21","119919","0.0-11.0-1.1","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","2355.2000000178814","images/racket1.png","","","practice","1","definitely_old",""
"html-keyboard-response","22","120434","0.0-11.0-0.2","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","23","122817","0.0-11.0-1.2","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1372.0999999940395","images/racket2.png","","","practice","1","definitely_old",""
"html-keyboard-response","24","123327","0.0-11.0-0.3","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","25","125228","0.0-11.0-1.3","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","892.5999999940395","images/ball3.png","","","practice","4","definitely_new",""
"html-keyboard-response","26","125739","0.0-11.0-0.4","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","27","129378","0.0-11.0-1.4","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","2630.800000011921","images/ball2.png","","","practice","2","maybe_old",""
"html-keyboard-response","28","129894","0.0-11.0-0.5","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","29","132670","0.0-11.0-1.5","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1763.5999999940395","images/racket3.png","","","practice","4","definitely_new",""
"html-keyboard-response","30","133185","0.0-11.0-0.6","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","31","136333","0.0-11.0-1.6","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","2127.7999999821186","images/ball5.png","","","practice","3","maybe_new",""
"html-keyboard-response","32","136844","0.0-11.0-0.7","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","null","<div style=""font-size:60px;"">+</div>","null","","fixation","","",""
"memory-trial","33","139615","0.0-11.0-1.7","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","1761.0999999940395","images/racket5.png","","","practice","2","maybe_old",""
"learning-instructions","34","147801","0.0-12.0-0.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","","","","","","870.5","<p> Great! You have completed the practice. </p><p> Before you start, we're going to ask you a few questions about how the game works.  </p>","","0","instructions","","",""
"preload","35","153115","0.0-13.0","4327","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1264""
","
","true","false","[]","[]","[]","","","","","","","",""
