"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","6","0.0-0.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","","","","","","","","","","","","",""
"fullscreen","1","3245","0.0-1.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","true","","","","","","","","","","","",""
"preload","2","3660","0.0-2.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","4073","0.0-3.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","4161","0.0-4.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","5480","0.0-5.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","","","","","","1312","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","6799","0.0-6.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","","","","","","1323","audio/turtle.wav","3","","","","",""
"audio-button-response","7","8373","0.0-7.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","","","","","","565","audio/shark.wav","2","","","","",""
"preload","8","13528","0.0-8.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","19496","0.0-9.0-0.0","5969","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2255""
","
","","","","","","1486.600000000035","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
