"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","48","0.0-0.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","","","","","","","",""
"fullscreen","1","4844","0.0-1.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","true","","","","","","","","","","","",""
"preload","2","9096","0.0-2.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","11799","0.0-3.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","12290","0.0-4.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","20109","0.0-5.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","7808.000000000001","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","24015","0.0-6.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","3893","audio/turtle.wav","3","","","","",""
"audio-button-response","7","26882","0.0-7.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","1856","audio/shark.wav","2","","","","",""
"preload","8","29874","0.0-8.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","42332","0.0-9.0-0.0","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","7970.699999999953","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
"learning-instructions","10","47267","0.0-9.0-0.1","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","816.5999999999767","<p> Today, we are going to ask you to try to remember all the items. </p>","","0","instructions","","",""
"learning-instructions","11","58446","0.0-9.0-0.2","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","1039.7999999999884","<p> On every trial, you will see an image. </p><p> The image may be an OLD image you saw during the games last week or it may be a NEW image that was not presented. </p>","","0","instructions","","",""
"learning-instructions","12","68596","0.0-9.0-0.3","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","1641.399999999965","<p> You need to select whether the image is:  </p><p>  'Definitely old', 'Maybe old', 'Maybe new', or 'Definitely new.'  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old_1.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old_1.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new_1.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new_1.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","13","75565","0.0-9.0-0.4","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","449.70000000001164","<p> You should use the 1, 2, 3, and 4 keys to make your responses.  </p><div class=""mem-choice-instructions-grid""><div class=""choice-option"" id=""choice-option-1"" ><img src=""images/definitely_old.png"" id=""choice-option-img-1"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-2"" ><img src=""images/maybe_old.png"" id=""choice-option-img-2"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-3"" ><img src=""images/maybe_new.png"" id=""choice-option-img-3"" class=""choice-option-img"" stage=""1""></div><div class=""choice-option"" id=""choice-option-4"" > <img src=""images/definitely_new.png"" id=""choice-option-img-4"" class=""choice-option-img"" stage=""1""></div></div>","","0","instructions","","",""
"learning-instructions","14","83229","0.0-9.0-0.5","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","1332.2000000000116","<p> You will have 10 seconds to make each response.  </p><p>  Make sure to respond before time runs out! </p>","","0","instructions","","",""
"learning-instructions","15","91117","0.0-9.0-0.6","4259","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""3862""
","
","","","","","","805.1000000000349","<p> Today, you will see each image ONCE only.  </p><p>  That means none of the images will repeat. </p>","","0","instructions","","",""
