"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task_version","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","button_pressed","task_part","key_press","answer","correct"
"pavlovia","0","2","0.0-0.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","
","","","","","","","","","","","","",""
"fullscreen","1","2349","0.0-1.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","true","","","","","","","","","","","",""
"preload","2","3732","0.0-2.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","true","false","[]","[]","[]","","","","","","","",""
"preload","3","4414","0.0-3.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","true","false","[]","[]","[]","","","","","","","",""
"preload","4","4596","0.0-4.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","true","false","[]","[]","[]","","","","","","","",""
"audio-keyboard-response","5","7703","0.0-5.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","","","","","","3109.3333333333335","audio/beep_loop.wav"," ","","","","",""
"audio-button-response","6","9194","0.0-6.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","","","","","","1491","audio/turtle.wav","3","","","","",""
"audio-button-response","7","11346","0.0-7.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","","","","","","1139","audio/shark.wav","2","","","","",""
"preload","8","13987","0.0-8.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","true","false","[]","[]","[]","","","","","","","",""
"learning-instructions","9","21874","0.0-9.0-0.0","5169","approach_avoid_sv1","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
""fullscreenexit"",""2"",""2505""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1370""
","""event"",""trial"",""time""
""fullscreenexit"",""2"",""2505""
","","","","","","3414.0999999046326","<p> Welcome back! </p><p> Last week, you had to make choices about lots of different items.  </p>","","0","instructions","","",""
